ID,URL,Title,Difficulty,Acceptance %,Frequency %
2043,https://leetcode.com/problems/simple-bank-system,Simple Bank System,Medium,69.7%,100.0%
281,https://leetcode.com/problems/zigzag-iterator,Zigzag Iterator,Medium,66.8%,90.7%
981,https://leetcode.com/problems/time-based-key-value-store,Time Based Key-Value Store,Medium,49.9%,89.6%
588,https://leetcode.com/problems/design-in-memory-file-system,Design In-Memory File System,Hard,48.4%,85.8%
2325,https://leetcode.com/problems/decode-the-message,Decode the Message,Easy,85.8%,81.1%
528,https://leetcode.com/problems/random-pick-with-weight,Random Pick with Weight,Medium,49.0%,69.4%
2369,https://leetcode.com/problems/check-if-there-is-a-valid-partition-for-the-array,Check if There is a Valid Partition For The Array,Medium,52.0%,62.5%
399,https://leetcode.com/problems/evaluate-division,Evaluate Division,Medium,63.2%,50.0%
1801,https://leetcode.com/problems/number-of-orders-in-the-backlog,Number of Orders in the Backlog,Medium,52.1%,50.0%
2232,https://leetcode.com/problems/minimize-result-by-adding-parentheses-to-expression,Minimize Result by Adding Parentheses to Expression,Medium,68.4%,49.4%
210,https://leetcode.com/problems/course-schedule-ii,Course Schedule II,Medium,55.5%,48.4%
68,https://leetcode.com/problems/text-justification,Text Justification,Hard,50.9%,48.1%
121,https://leetcode.com/problems/best-time-to-buy-and-sell-stock,Best Time to Buy and Sell Stock,Easy,56.7%,48.1%
622,https://leetcode.com/problems/design-circular-queue,Design Circular Queue,Medium,54.4%,48.1%
1166,https://leetcode.com/problems/design-file-system,Design File System,Medium,65.1%,48.1%
3043,https://leetcode.com/problems/find-the-length-of-the-longest-common-prefix,Find the Length of the Longest Common Prefix,Medium,57.1%,48.1%
